input_db,output_db,gain_reduction_db,threshold,ratio,knee,attack_ms,release_ms
-60.0,-63.01,3.01,2.58,16.2,,,
-57.5,-60.51,3.01,2.58,16.2,,,
-55.0,-58.01,3.01,2.58,16.2,,,
-52.5,-55.51,3.01,2.58,16.2,,,
-50.0,-53.01,3.01,2.58,16.2,,,
-47.5,-50.51,3.01,2.58,16.2,,,
-45.0,-48.01,3.01,2.58,16.2,,,
-42.5,-45.51,3.01,2.58,16.2,,,
-40.0,-43.01,3.01,2.58,16.2,,,
-37.5,-40.51,3.01,2.58,16.2,,,
-35.0,-38.01,3.01,2.58,16.2,,,
-32.5,-35.51,3.01,2.58,16.2,,,
-30.0,-33.01,3.01,2.58,16.2,,,
-27.5,-30.51,3.01,2.58,16.2,,,
-25.0,-28.01,3.01,2.58,16.2,,,
-22.5,-25.51,3.01,2.58,16.2,,,
-20.0,-23.01,3.01,2.58,16.2,,,
-17.5,-20.51,3.01,2.58,16.2,,,
-15.0,-18.01,3.01,2.58,16.2,,,
-12.5,-15.51,3.01,2.58,16.2,,,
-10.0,-13.01,3.01,2.58,16.2,,,
-7.5,-10.5,3.0,2.58,16.2,,,
-5.0,-7.99,2.99,2.58,16.2,,,
-2.5,-5.45,2.95,2.58,16.2,,,
0.0,-2.8,2.8,2.58,16.2,,,
-60.0,-63.01,3.01,2.58,17.2,,,
-57.5,-60.51,3.01,2.58,17.2,,,
-55.0,-58.01,3.01,2.58,17.2,,,
-52.5,-55.51,3.01,2.58,17.2,,,
-50.0,-53.01,3.01,2.58,17.2,,,
-47.5,-50.51,3.01,2.58,17.2,,,
-45.0,-48.01,3.01,2.58,17.2,,,
-42.5,-45.51,3.01,2.58,17.2,,,
-40.0,-43.01,3.01,2.58,17.2,,,
-37.5,-40.51,3.01,2.58,17.2,,,
-35.0,-38.01,3.01,2.58,17.2,,,
-32.5,-35.51,3.01,2.58,17.2,,,
-30.0,-33.01,3.01,2.58,17.2,,,
-27.5,-30.51,3.01,2.58,17.2,,,
-25.0,-28.01,3.01,2.58,17.2,,,
-22.5,-25.51,3.01,2.58,17.2,,,
-20.0,-23.01,3.01,2.58,17.2,,,
-17.5,-20.51,3.01,2.58,17.2,,,
-15.0,-18.01,3.01,2.58,17.2,,,
-12.5,-15.51,3.01,2.58,17.2,,,
-10.0,-13.01,3.01,2.58,17.2,,,
-7.5,-10.5,3.0,2.58,17.2,,,
-5.0,-7.99,2.99,2.58,17.2,,,
-2.5,-5.45,2.95,2.58,17.2,,,
0.0,-2.8,2.8,2.58,17.2,,,
-60.0,-63.01,3.01,2.58,18.1,,,
-57.5,-60.51,3.01,2.58,18.1,,,
-55.0,-58.01,3.01,2.58,18.1,,,
-52.5,-55.51,3.01,2.58,18.1,,,
-50.0,-53.01,3.01,2.58,18.1,,,
-47.5,-50.51,3.01,2.58,18.1,,,
-45.0,-48.01,3.01,2.58,18.1,,,
-42.5,-45.51,3.01,2.58,18.1,,,
-40.0,-43.01,3.01,2.58,18.1,,,
-37.5,-40.51,3.01,2.58,18.1,,,
-35.0,-38.01,3.01,2.58,18.1,,,
-32.5,-35.51,3.01,2.58,18.1,,,
-30.0,-33.01,3.01,2.58,18.1,,,
-27.5,-30.51,3.01,2.58,18.1,,,
-25.0,-28.01,3.01,2.58,18.1,,,
-22.5,-25.51,3.01,2.58,18.1,,,
-20.0,-23.01,3.01,2.58,18.1,,,
-17.5,-20.51,3.01,2.58,18.1,,,
-15.0,-18.01,3.01,2.58,18.1,,,
-12.5,-15.51,3.01,2.58,18.1,,,
-10.0,-13.01,3.01,2.58,18.1,,,
-7.5,-10.5,3.0,2.58,18.1,,,
-5.0,-7.99,2.99,2.58,18.1,,,
-2.5,-5.45,2.95,2.58,18.1,,,
0.0,-2.8,2.8,2.58,18.1,,,
-60.0,-63.01,3.01,2.58,19.1,,,
-57.5,-60.51,3.01,2.58,19.1,,,
-55.0,-58.01,3.01,2.58,19.1,,,
-52.5,-55.51,3.01,2.58,19.1,,,
-50.0,-53.01,3.01,2.58,19.1,,,
-47.5,-50.51,3.01,2.58,19.1,,,
-45.0,-48.01,3.01,2.58,19.1,,,
-42.5,-45.51,3.01,2.58,19.1,,,
-40.0,-43.01,3.01,2.58,19.1,,,
-37.5,-40.51,3.01,2.58,19.1,,,
-35.0,-38.01,3.01,2.58,19.1,,,
-32.5,-35.51,3.01,2.58,19.1,,,
-30.0,-33.01,3.01,2.58,19.1,,,
-27.5,-30.51,3.01,2.58,19.1,,,
-25.0,-28.01,3.01,2.58,19.1,,,
-22.5,-25.51,3.01,2.58,19.1,,,
-20.0,-23.01,3.01,2.58,19.1,,,
-17.5,-20.51,3.01,2.58,19.1,,,
-15.0,-18.01,3.01,2.58,19.1,,,
-12.5,-15.51,3.01,2.58,19.1,,,
-10.0,-13.01,3.01,2.58,19.1,,,
-7.5,-10.5,3.0,2.58,19.1,,,
-5.0,-7.99,2.99,2.58,19.1,,,
-2.5,-5.45,2.95,2.58,19.1,,,
0.0,-2.8,2.8,2.58,19.1,,,
-60.0,-63.01,3.01,2.58,20.0,,,
-57.5,-60.51,3.01,2.58,20.0,,,
-55.0,-58.01,3.01,2.58,20.0,,,
-52.5,-55.51,3.01,2.58,20.0,,,
-50.0,-53.01,3.01,2.58,20.0,,,
-47.5,-50.51,3.01,2.58,20.0,,,
-45.0,-48.01,3.01,2.58,20.0,,,
-42.5,-45.51,3.01,2.58,20.0,,,
-40.0,-43.01,3.01,2.58,20.0,,,
-37.5,-40.51,3.01,2.58,20.0,,,
-35.0,-38.01,3.01,2.58,20.0,,,
-32.5,-35.51,3.01,2.58,20.0,,,
-30.0,-33.01,3.01,2.58,20.0,,,
-27.5,-30.51,3.01,2.58,20.0,,,
-25.0,-28.01,3.01,2.58,20.0,,,
-22.5,-25.51,3.01,2.58,20.0,,,
-20.0,-23.01,3.01,2.58,20.0,,,
-17.5,-20.51,3.01,2.58,20.0,,,
-15.0,-18.01,3.01,2.58,20.0,,,
-12.5,-15.51,3.01,2.58,20.0,,,
-10.0,-13.01,3.01,2.58,20.0,,,
-7.5,-10.5,3.0,2.58,20.0,,,
-5.0,-7.99,2.99,2.58,20.0,,,
-2.5,-5.45,2.95,2.58,20.0,,,
0.0,-2.8,2.8,2.58,20.0,,,
-60.0,-63.01,3.01,2.79,2.0,,,
-57.5,-60.51,3.01,2.79,2.0,,,
-55.0,-58.01,3.01,2.79,2.0,,,
-52.5,-55.51,3.01,2.79,2.0,,,
-50.0,-53.01,3.01,2.79,2.0,,,
-47.5,-50.51,3.01,2.79,2.0,,,
-45.0,-48.01,3.01,2.79,2.0,,,
-42.5,-45.51,3.01,2.79,2.0,,,
-40.0,-43.01,3.01,2.79,2.0,,,
-37.5,-40.51,3.01,2.79,2.0,,,
-35.0,-38.01,3.01,2.79,2.0,,,
-32.5,-35.51,3.01,2.79,2.0,,,
-30.0,-33.01,3.01,2.79,2.0,,,
-27.5,-30.51,3.01,2.79,2.0,,,
-25.0,-28.01,3.01,2.79,2.0,,,
-22.5,-25.51,3.01,2.79,2.0,,,
-20.0,-23.01,3.01,2.79,2.0,,,
-17.5,-20.51,3.01,2.79,2.0,,,
-15.0,-18.01,3.01,2.79,2.0,,,
-12.5,-15.51,3.01,2.79,2.0,,,
-10.0,-13.01,3.01,2.79,2.0,,,
-7.5,-10.5,3.0,2.79,2.0,,,
-5.0,-7.99,2.99,2.79,2.0,,,
-2.5,-5.45,2.95,2.79,2.0,,,
0.0,-2.8,2.8,2.79,2.0,,,
-60.0,-63.01,3.01,2.79,3.0,,,
-57.5,-60.51,3.01,2.79,3.0,,,
-55.0,-58.01,3.01,2.79,3.0,,,
-52.5,-55.51,3.01,2.79,3.0,,,
-50.0,-53.01,3.01,2.79,3.0,,,
-47.5,-50.51,3.01,2.79,3.0,,,
-45.0,-48.01,3.01,2.79,3.0,,,
-42.5,-45.51,3.01,2.79,3.0,,,
-40.0,-43.01,3.01,2.79,3.0,,,
-37.5,-40.51,3.01,2.79,3.0,,,
-35.0,-38.01,3.01,2.79,3.0,,,
-32.5,-35.51,3.01,2.79,3.0,,,
-30.0,-33.01,3.01,2.79,3.0,,,
-27.5,-30.51,3.01,2.79,3.0,,,
-25.0,-28.01,3.01,2.79,3.0,,,
-22.5,-25.51,3.01,2.79,3.0,,,
-20.0,-23.01,3.01,2.79,3.0,,,
-17.5,-20.51,3.01,2.79,3.0,,,
-15.0,-18.01,3.01,2.79,3.0,,,
-12.5,-15.51,3.01,2.79,3.0,,,
-10.0,-13.01,3.01,2.79,3.0,,,
-7.5,-10.5,3.0,2.79,3.0,,,
-5.0,-7.99,2.99,2.79,3.0,,,
-2.5,-5.45,2.95,2.79,3.0,,,
0.0,-2.8,2.8,2.79,3.0,,,
-60.0,-63.01,3.01,2.79,3.9,,,
-57.5,-60.51,3.01,2.79,3.9,,,
-55.0,-58.01,3.01,2.79,3.9,,,
-52.5,-55.51,3.01,2.79,3.9,,,
-50.0,-53.01,3.01,2.79,3.9,,,
-47.5,-50.51,3.01,2.79,3.9,,,
-45.0,-48.01,3.01,2.79,3.9,,,
-42.5,-45.51,3.01,2.79,3.9,,,
-40.0,-43.01,3.01,2.79,3.9,,,
-37.5,-40.51,3.01,2.79,3.9,,,
-35.0,-38.01,3.01,2.79,3.9,,,
-32.5,-35.51,3.01,2.79,3.9,,,
-30.0,-33.01,3.01,2.79,3.9,,,
-27.5,-30.51,3.01,2.79,3.9,,,
-25.0,-28.01,3.01,2.79,3.9,,,
-22.5,-25.51,3.01,2.79,3.9,,,
-20.0,-23.01,3.01,2.79,3.9,,,
-17.5,-20.51,3.01,2.79,3.9,,,
-15.0,-18.01,3.01,2.79,3.9,,,
-12.5,-15.51,3.01,2.79,3.9,,,
-10.0,-13.01,3.01,2.79,3.9,,,
-7.5,-10.5,3.0,2.79,3.9,,,
-5.0,-7.99,2.99,2.79,3.9,,,
-2.5,-5.45,2.95,2.79,3.9,,,
0.0,-2.8,2.8,2.79,3.9,,,
-60.0,-63.01,3.01,2.79,4.8,,,
-57.5,-60.51,3.01,2.79,4.8,,,
-55.0,-58.01,3.01,2.79,4.8,,,
-52.5,-55.51,3.01,2.79,4.8,,,
-50.0,-53.01,3.01,2.79,4.8,,,
-47.5,-50.51,3.01,2.79,4.8,,,
-45.0,-48.01,3.01,2.79,4.8,,,
-42.5,-45.51,3.01,2.79,4.8,,,
-40.0,-43.01,3.01,2.79,4.8,,,
-37.5,-40.51,3.01,2.79,4.8,,,
-35.0,-38.01,3.01,2.79,4.8,,,
-32.5,-35.51,3.01,2.79,4.8,,,
-30.0,-33.01,3.01,2.79,4.8,,,
-27.5,-30.51,3.01,2.79,4.8,,,
-25.0,-28.01,3.01,2.79,4.8,,,
-22.5,-25.51,3.01,2.79,4.8,,,
-20.0,-23.01,3.01,2.79,4.8,,,
-17.5,-20.51,3.01,2.79,4.8,,,
-15.0,-18.01,3.01,2.79,4.8,,,
-12.5,-15.51,3.01,2.79,4.8,,,
-10.0,-13.01,3.01,2.79,4.8,,,
-7.5,-10.5,3.0,2.79,4.8,,,
-5.0,-7.99,2.99,2.79,4.8,,,
-2.5,-5.45,2.95,2.79,4.8,,,
0.0,-2.8,2.8,2.79,4.8,,,
-60.0,-63.01,3.01,2.79,5.8,,,
-57.5,-60.51,3.01,2.79,5.8,,,
-55.0,-58.01,3.01,2.79,5.8,,,
-52.5,-55.51,3.01,2.79,5.8,,,
-50.0,-53.01,3.01,2.79,5.8,,,
-47.5,-50.51,3.01,2.79,5.8,,,
-45.0,-48.01,3.01,2.79,5.8,,,
-42.5,-45.51,3.01,2.79,5.8,,,
-40.0,-43.01,3.01,2.79,5.8,,,
-37.5,-40.51,3.01,2.79,5.8,,,
-35.0,-38.01,3.01,2.79,5.8,,,
-32.5,-35.51,3.01,2.79,5.8,,,
-30.0,-33.01,3.01,2.79,5.8,,,
-27.5,-30.51,3.01,2.79,5.8,,,
-25.0,-28.01,3.01,2.79,5.8,,,
-22.5,-25.51,3.01,2.79,5.8,,,
-20.0,-23.01,3.01,2.79,5.8,,,
-17.5,-20.51,3.01,2.79,5.8,,,
-15.0,-18.01,3.01,2.79,5.8,,,
-12.5,-15.51,3.01,2.79,5.8,,,
-10.0,-13.01,3.01,2.79,5.8,,,
-7.5,-10.5,3.0,2.79,5.8,,,
-5.0,-7.99,2.99,2.79,5.8,,,
-2.5,-5.45,2.95,2.79,5.8,,,
0.0,-2.8,2.8,2.79,5.8,,,
-60.0,-63.01,3.01,2.79,6.7,,,
-57.5,-60.51,3.01,2.79,6.7,,,
-55.0,-58.01,3.01,2.79,6.7,,,
-52.5,-55.51,3.01,2.79,6.7,,,
-50.0,-53.01,3.01,2.79,6.7,,,
-47.5,-50.51,3.01,2.79,6.7,,,
-45.0,-48.01,3.01,2.79,6.7,,,
-42.5,-45.51,3.01,2.79,6.7,,,
-40.0,-43.01,3.01,2.79,6.7,,,
-37.5,-40.51,3.01,2.79,6.7,,,
-35.0,-38.01,3.01,2.79,6.7,,,
-32.5,-35.51,3.01,2.79,6.7,,,
-30.0,-33.01,3.01,2.79,6.7,,,
-27.5,-30.51,3.01,2.79,6.7,,,
-25.0,-28.01,3.01,2.79,6.7,,,
-22.5,-25.51,3.01,2.79,6.7,,,
-20.0,-23.01,3.01,2.79,6.7,,,
-17.5,-20.51,3.01,2.79,6.7,,,
-15.0,-18.01,3.01,2.79,6.7,,,
-12.5,-15.51,3.01,2.79,6.7,,,
-10.0,-13.01,3.01,2.79,6.7,,,
-7.5,-10.5,3.0,2.79,6.7,,,
-5.0,-7.99,2.99,2.79,6.7,,,
-2.5,-5.45,2.95,2.79,6.7,,,
0.0,-2.8,2.8,2.79,6.7,,,
-60.0,-63.01,3.01,2.79,7.7,,,
-57.5,-60.51,3.01,2.79,7.7,,,
-55.0,-58.01,3.01,2.79,7.7,,,
-52.5,-55.51,3.01,2.79,7.7,,,
-50.0,-53.01,3.01,2.79,7.7,,,
-47.5,-50.51,3.01,2.79,7.7,,,
-45.0,-48.01,3.01,2.79,7.7,,,
-42.5,-45.51,3.01,2.79,7.7,,,
-40.0,-43.01,3.01,2.79,7.7,,,
-37.5,-40.51,3.01,2.79,7.7,,,
-35.0,-38.01,3.01,2.79,7.7,,,
-32.5,-35.51,3.01,2.79,7.7,,,
-30.0,-33.01,3.01,2.79,7.7,,,
-27.5,-30.51,3.01,2.79,7.7,,,
-25.0,-28.01,3.01,2.79,7.7,,,
-22.5,-25.51,3.01,2.79,7.7,,,
-20.0,-23.01,3.01,2.79,7.7,,,
-17.5,-20.51,3.01,2.79,7.7,,,
-15.0,-18.01,3.01,2.79,7.7,,,
-12.5,-15.51,3.01,2.79,7.7,,,
-10.0,-13.01,3.01,2.79,7.7,,,
-7.5,-10.5,3.0,2.79,7.7,,,
-5.0,-7.99,2.99,2.79,7.7,,,
-2.5,-5.45,2.95,2.79,7.7,,,
0.0,-2.8,2.8,2.79,7.7,,,
-60.0,-63.01,3.01,2.79,8.6,,,
-57.5,-60.51,3.01,2.79,8.6,,,
-55.0,-58.01,3.01,2.79,8.6,,,
-52.5,-55.51,3.01,2.79,8.6,,,
-50.0,-53.01,3.01,2.79,8.6,,,
-47.5,-50.51,3.01,2.79,8.6,,,
-45.0,-48.01,3.01,2.79,8.6,,,
-42.5,-45.51,3.01,2.79,8.6,,,
-40.0,-43.01,3.01,2.79,8.6,,,
-37.5,-40.51,3.01,2.79,8.6,,,
-35.0,-38.01,3.01,2.79,8.6,,,
-32.5,-35.51,3.01,2.79,8.6,,,
-30.0,-33.01,3.01,2.79,8.6,,,
-27.5,-30.51,3.01,2.79,8.6,,,
-25.0,-28.01,3.01,2.79,8.6,,,
-22.5,-25.51,3.01,2.79,8.6,,,
-20.0,-23.01,3.01,2.79,8.6,,,
-17.5,-20.51,3.01,2.79,8.6,,,
-15.0,-18.01,3.01,2.79,8.6,,,
-12.5,-15.51,3.01,2.79,8.6,,,
-10.0,-13.01,3.01,2.79,8.6,,,
-7.5,-10.5,3.0,2.79,8.6,,,
-5.0,-7.99,2.99,2.79,8.6,,,
-2.5,-5.45,2.95,2.79,8.6,,,
0.0,-2.8,2.8,2.79,8.6,,,
-60.0,-63.01,3.01,2.79,9.6,,,
-57.5,-60.51,3.01,2.79,9.6,,,
-55.0,-58.01,3.01,2.79,9.6,,,
-52.5,-55.51,3.01,2.79,9.6,,,
-50.0,-53.01,3.01,2.79,9.6,,,
-47.5,-50.51,3.01,2.79,9.6,,,
-45.0,-48.01,3.01,2.79,9.6,,,
-42.5,-45.51,3.01,2.79,9.6,,,
-40.0,-43.01,3.01,2.79,9.6,,,
-37.5,-40.51,3.01,2.79,9.6,,,
-35.0,-38.01,3.01,2.79,9.6,,,
-32.5,-35.51,3.01,2.79,9.6,,,
-30.0,-33.01,3.01,2.79,9.6,,,
-27.5,-30.51,3.01,2.79,9.6,,,
-25.0,-28.01,3.01,2.79,9.6,,,
-22.5,-25.51,3.01,2.79,9.6,,,
-20.0,-23.01,3.01,2.79,9.6,,,
-17.5,-20.51,3.01,2.79,9.6,,,
-15.0,-18.01,3.01,2.79,9.6,,,
-12.5,-15.51,3.01,2.79,9.6,,,
-10.0,-13.01,3.01,2.79,9.6,,,
-7.5,-10.5,3.0,2.79,9.6,,,
-5.0,-7.99,2.99,2.79,9.6,,,
-2.5,-5.45,2.95,2.79,9.6,,,
0.0,-2.8,2.8,2.79,9.6,,,
-60.0,-63.01,3.01,2.79,10.5,,,
-57.5,-60.51,3.01,2.79,10.5,,,
-55.0,-58.01,3.01,2.79,10.5,,,
-52.5,-55.51,3.01,2.79,10.5,,,
-50.0,-53.01,3.01,2.79,10.5,,,
-47.5,-50.51,3.01,2.79,10.5,,,
-45.0,-48.01,3.01,2.79,10.5,,,
-42.5,-45.51,3.01,2.79,10.5,,,
-40.0,-43.01,3.01,2.79,10.5,,,
-37.5,-40.51,3.01,2.79,10.5,,,
-35.0,-38.01,3.01,2.79,10.5,,,
-32.5,-35.51,3.01,2.79,10.5,,,
-30.0,-33.01,3.01,2.79,10.5,,,
-27.5,-30.51,3.01,2.79,10.5,,,
-25.0,-28.01,3.01,2.79,10.5,,,
-22.5,-25.51,3.01,2.79,10.5,,,
-20.0,-23.01,3.01,2.79,10.5,,,
-17.5,-20.51,3.01,2.79,10.5,,,
-15.0,-18.01,3.01,2.79,10.5,,,
-12.5,-15.51,3.01,2.79,10.5,,,
-10.0,-13.01,3.01,2.79,10.5,,,
-7.5,-10.5,3.0,2.79,10.5,,,
-5.0,-7.99,2.99,2.79,10.5,,,
-2.5,-5.45,2.95,2.79,10.5,,,
0.0,-2.8,2.8,2.79,10.5,,,
-60.0,-63.01,3.01,2.79,11.5,,,
-57.5,-60.51,3.01,2.79,11.5,,,
-55.0,-58.01,3.01,2.79,11.5,,,
-52.5,-55.51,3.01,2.79,11.5,,,
-50.0,-53.01,3.01,2.79,11.5,,,
-47.5,-50.51,3.01,2.79,11.5,,,
-45.0,-48.01,3.01,2.79,11.5,,,
-42.5,-45.51,3.01,2.79,11.5,,,
-40.0,-43.01,3.01,2.79,11.5,,,
-37.5,-40.51,3.01,2.79,11.5,,,
-35.0,-38.01,3.01,2.79,11.5,,,
-32.5,-35.51,3.01,2.79,11.5,,,
-30.0,-33.01,3.01,2.79,11.5,,,
